05/07/19,2368846,,,,
05/06/19,2730515,,,,
05/05/19,2711222,,,,
05/04/19,2594661,,,,
05/03/19,2506510,,,,
05/02/19,2716428,,,,
05/01/19,2719643,,,,
04/30/19,2378559,,,,
04/29/19,2772903,,,,
04/28/19,2728786,,,,
04/27/19,2552395,,,,
04/26/19,2466574,,,,
04/25/19,2699580,,,,
04/24/19,2642083,,,,
04/23/19,2318946,,,,
04/22/19,2727860,,,,
04/21/19,2675686,,,,
04/20/19,2509058,,,,
04/19/19,2433189,,,,
04/18/19,2644981,,,,
04/17/19,2669860,,,,
04/16/19,2225952,,,,
04/15/19,2649808,,,,
04/14/19,2623947,,,,
04/13/19,2370152,,,,
04/12/19,2247421,,,,
04/11/19,2499002,,,,
04/10/19,2555578,,,,
04/09/19,2117180,,,,
04/08/19,2570613,,,,
04/07/19,2485770,,,,
04/06/19,2269035,,,,
04/05/19,2453649,,,,
04/04/19,2512237,,,,
04/03/19,2070716,,,,
04/02/19,2124825,,,,
04/01/19,2792670,,,,
03/31/19,2673635,,,,
03/30/19,2472123,,,,
03/29/19,2312727,,,,
03/28/19,2615691,,,,
03/27/19,2620276,,,,
03/26/19,2091116,,,,
03/25/19,2664549,,,,
03/24/19,2611324,,,,
03/23/19,2343675,,,,
03/22/19,2191387,,,,
03/21/19,2512315,,,,
03/20/19,2419114,,,,
03/19/19,1985942,,,,
03/18/19,2602631,,,,
03/17/19,2555342,,,,
03/16/19,2270662,,,,
03/15/19,2106597,,,,
03/14/19,2470969,,,,
03/13/19,2512598,,,,
03/12/19,1968278,,,,
03/11/19,2546029,,,,
03/10/19,2499461,,,,
03/09/19,2256442,,,,
03/08/19,2102068,,,,
03/07/19,2412770,,,,
03/06/19,2506809,,,,
03/05/19,1990464,,,,
03/04/19,2521897,,,,
03/03/19,2526961,,,,
03/02/19,2254209,,,,
03/01/19,2227475,,,,
02/28/19,2594171,,,,
02/27/19,2356802,,,,
02/26/19,1988205,,,,
02/25/19,2457133,,,,
02/24/19,2616158,,,,
02/23/19,2317381,,,,
02/22/19,2208688,,,,
02/21/19,2484580,,,,
02/20/19,2446801,,,,
02/19/19,2059142,,,,
02/18/19,2590499,,,,
02/17/19,2487398,,,,
02/16/19,2229276,,,,
02/15/19,2091056,,,,
02/14/19,2384091,,,,
02/13/19,2462929,,,,
02/12/19,2011715,,,,
02/11/19,2476884,,,,
02/10/19,2411500,,,,
02/09/19,2151626,,,,
02/08/19,2026256,,,,
02/07/19,2360053,,,,
02/06/19,2510294,,,,
02/05/19,2172920,,,,
02/04/19,2538384,,,,
02/03/19,2487162,,,,
02/02/19,2273811,,,,
02/01/19,2151913,,,,
01/31/19,2434370,,,,
01/30/19,2542643,,,,
01/29/19,2227181,,,,
01/28/19,2559307,,,,
01/27/19,2513231,,,,
01/26/19,2320885,,,,
01/25/19,2177929,,,,
01/24/19,2465709,,,,
01/23/19,2545742,,,,
01/22/19,2274658,,,,
01/21/19,2634215,,,,
01/20/19,2503924,,,,
01/19/19,2187298,,,,
01/18/19,2122898,,,,
01/17/19,2378673,,,,
01/16/19,2485430,,,,
01/15/19,2156262,,,,
01/14/19,2543689,,,,
01/13/19,2402692,,,,
01/12/19,2143619,,,,
01/11/19,1979558,,,,
01/10/19,2257920,,,,
01/09/19,2307393,,,,
01/08/19,2015079,,,,
01/07/19,1861286,,,,
01/06/19,2160322,,,,
01/05/19,2197938,,,,
